tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed,row
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold03,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
352,413,23,37,Fold03,0.4715151515151515,0.08222222222222222,0.9386666666666666,0.5104444444444445,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold04,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold04,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,24,36,Fold04,0.5248484848484849,0.0891089108910891,0.9429928741092637,0.5160508925001764,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold05,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold05,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold05,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold05,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold05,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
0,0,0,0,Fold05,NaN,0,0,0,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,32,28,Fold05,0.5151515151515151,0.0707070707070707,0.9254079254079254,0.49805749805749805,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,32,28,Fold05,0.5151515151515151,0.0707070707070707,0.9254079254079254,0.49805749805749805,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,32,28,Fold05,0.5151515151515151,0.0707070707070707,0.9254079254079254,0.49805749805749805,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,32,28,Fold05,0.5151515151515151,0.0707070707070707,0.9254079254079254,0.49805749805749805,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,32,28,Fold05,0.5151515151515151,0.0707070707070707,0.9254079254079254,0.49805749805749805,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,32,28,Fold05,0.5151515151515151,0.0707070707070707,0.9254079254079254,0.49805749805749805,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold05,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold05,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold05,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold05,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold05,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
765,0,60,0,Fold05,0.9272727272727272,0,0.9272727272727272,0.4636363636363636,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
397,368,32,28,Fold05,0.5151515151515151,0.0707070707070707,0.9254079254079254,0.49805749805749805,eclipse,nb,unbalanced,cv10,Accuracy,100,short_description,fL,0,usekernel,1,adjust,1,144,14
