tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,seed,row
1718,36,9,1671,Fold4.Rep04,0.9868957483983692,0.9789103690685413,0.9947886508396062,0.9868495099540737,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1734,20,9,1671,Fold5.Rep04,0.9915550378567268,0.9881726788882318,0.9948364888123924,0.991504583850312,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1726,28,8,1672,Fold1.Rep05,0.9895165987186954,0.9835294117647059,0.9953863898500577,0.9894579008073818,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1718,36,6,1674,Fold2.Rep05,0.9877693651718114,0.9789473684210527,0.9965197215777262,0.9877335449993894,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1732,22,11,1669,Fold3.Rep05,0.9903902154921375,0.986989946777055,0.993689041881813,0.9903394943294339,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1731,23,16,1664,Fold4.Rep05,0.9886429819452534,0.9863663307646711,0.9908414424728106,0.9886038866187408,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1733,21,11,1669,Fold5.Rep05,0.9906814210832848,0.9875739644970414,0.9936926605504587,0.9906333125237501,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1730,24,10,1670,Fold1.Rep06,0.9900990099009901,0.9858323494687131,0.9942528735632183,0.9900426115159657,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1733,21,13,1667,Fold2.Rep06,0.9900990099009901,0.9875592417061612,0.9925544100801833,0.9900568258931722,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1725,29,14,1666,Fold3.Rep06,0.987478159580664,0.9828908554572271,0.9919493962047153,0.9874201258309712,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1733,21,8,1672,Fold4.Rep06,0.9915550378567268,0.9875959834613113,0.9954049396898335,0.9915004615755724,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1726,28,6,1674,Fold5.Rep06,0.9900990099009901,0.9835487661574618,0.9965357967667436,0.9900422814621027,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1733,21,6,1674,Fold1.Rep07,0.9921374490390216,0.9876106194690265,0.9965497412305923,0.9920801803498094,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1723,31,8,1672,Fold2.Rep07,0.9886429819452534,0.9817968291250734,0.9953783939919122,0.9885876115584928,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1726,28,6,1674,Fold3.Rep07,0.9900990099009901,0.9835487661574618,0.9965357967667436,0.9900422814621027,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1727,27,10,1670,Fold4.Rep07,0.9892253931275481,0.9840895698291102,0.9942429476108232,0.9891662587199668,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1727,27,15,1665,Fold5.Rep07,0.9877693651718114,0.9840425531914894,0.9913892078071183,0.9877158804993038,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
1719,35,22,1658,Fold1.Rep08,0.983401281304601,0.9793266391021854,0.987363584147042,0.9833451116246137,eclipse,svm,smote,repeatedcv5x10,Accuracy,150,long_description,sigma,0.03125,C,32,144,2
