tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1745,0,139,0,Fold3.Rep08,0.9262208067940552,0,0.9262208067940552,0.4631104033970276,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
776,969,53,86,Fold3.Rep08,0.4575371549893843,0.08151658767772511,0.9360675512665863,0.5087920694721557,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold4.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1743,3,139,0,Fold4.Rep08,0.9246684350132626,0,0.9261424017003188,0.4630712008501594,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1743,3,139,0,Fold4.Rep08,0.9246684350132626,0,0.9261424017003188,0.4630712008501594,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1743,3,139,0,Fold4.Rep08,0.9246684350132626,0,0.9261424017003188,0.4630712008501594,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1743,3,139,0,Fold4.Rep08,0.9246684350132626,0,0.9261424017003188,0.4630712008501594,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1743,3,139,0,Fold4.Rep08,0.9246684350132626,0,0.9261424017003188,0.4630712008501594,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1743,3,139,0,Fold4.Rep08,0.9246684350132626,0,0.9261424017003188,0.4630712008501594,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,0,Fold4.Rep08,0.9262599469496021,0,0.9262599469496021,0.46312997347480106,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
739,1007,49,90,Fold4.Rep08,0.4397877984084881,0.0820419325432999,0.9378172588832487,0.5099295957132743,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold5.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold5.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold5.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold5.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold5.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
0,0,0,0,Fold5.Rep08,NaN,0,0,0,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,1,Fold5.Rep08,0.9262990455991517,1,0.9262599469496021,0.9631299734748011,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,1,Fold5.Rep08,0.9262990455991517,1,0.9262599469496021,0.9631299734748011,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,1,Fold5.Rep08,0.9262990455991517,1,0.9262599469496021,0.9631299734748011,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,1,Fold5.Rep08,0.9262990455991517,1,0.9262599469496021,0.9631299734748011,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,1,Fold5.Rep08,0.9262990455991517,1,0.9262599469496021,0.9631299734748011,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,139,1,Fold5.Rep08,0.9262990455991517,1,0.9262599469496021,0.9631299734748011,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
704,1042,53,87,Fold5.Rep08,0.419406150583245,0.07705934455270151,0.9299867899603699,0.5035230672565357,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold5.Rep08,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold5.Rep08,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold5.Rep08,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
1746,0,140,0,Fold5.Rep08,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,eclipse,nb,unbalanced,repeatedcv5x10,Accuracy,100,long_description,fL,0,usekernel,1,adjust,4,144
