bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
EVOLUTION-205333,273,N,N,gnome,knn
EVOLUTION-205639,4428,Y,Y,gnome,knn
EVOLUTION-205649,103,N,N,gnome,knn
EVOLUTION-205843,15,N,Y,gnome,knn
EVOLUTION-206249,68,N,Y,gnome,knn
EVOLUTION-206356,9,N,Y,gnome,knn
EVOLUTION-206875,257,N,Y,gnome,knn
EVOLUTION-207922,12,N,N,gnome,knn
EVOLUTION-208506,29,N,Y,gnome,knn
EVOLUTION-208784,24,N,N,gnome,knn
EVOLUTION-208934,27,N,N,gnome,knn
EVOLUTION-208955,27,N,N,gnome,knn
EVOLUTION-209254,1774,Y,N,gnome,knn
EVOLUTION-209855,256,N,N,gnome,knn
EVOLUTION-209862,222,N,N,gnome,knn
EVOLUTION-210155,0,N,Y,gnome,knn
EVOLUTION-210270,1,N,Y,gnome,knn
EVOLUTION-210509,6,N,N,gnome,knn
EVOLUTION-210602,26,N,N,gnome,knn
EVOLUTION-210727,23,N,N,gnome,knn
EVOLUTION-210889,198,N,Y,gnome,knn
EVOLUTION-210983,209,N,N,gnome,knn
EVOLUTION-211331,16,N,N,gnome,knn
EVOLUTION-211632,201,N,N,gnome,knn
EVOLUTION-211749,16,N,Y,gnome,knn
EVOLUTION-212066,545,Y,Y,gnome,knn
EVOLUTION-212218,1518,Y,N,gnome,knn
EVOLUTION-212224,14,N,Y,gnome,knn
EVOLUTION-212391,14,N,N,gnome,knn
EVOLUTION-212493,191,N,N,gnome,knn
EVOLUTION-212608,297,N,Y,gnome,knn
EVOLUTION-212721,10,N,Y,gnome,knn
EVOLUTION-212892,187,N,Y,gnome,knn
EVOLUTION-212899,187,N,Y,gnome,knn
EVOLUTION-213138,184,N,N,gnome,knn
EVOLUTION-213498,282,N,Y,gnome,knn
EVOLUTION-213646,45,N,Y,gnome,knn
EVOLUTION-214297,1,N,N,gnome,knn
EVOLUTION-214465,1,N,Y,gnome,knn
EVOLUTION-214486,170,N,Y,gnome,knn
EVOLUTION-214689,117,N,Y,gnome,knn
EVOLUTION-214938,165,N,N,gnome,knn
EVOLUTION-215439,77,N,N,gnome,knn
EVOLUTION-215774,10,N,N,gnome,knn
EVOLUTION-215882,141,N,Y,gnome,knn
EVOLUTION-216330,62,N,N,gnome,knn
EVOLUTION-216492,35,N,N,gnome,knn
EVOLUTION-216521,140,N,Y,gnome,knn
EVOLUTION-216626,118,N,Y,gnome,knn
EVOLUTION-216867,129,N,Y,gnome,knn
EVOLUTION-217386,0,N,N,gnome,knn
EVOLUTION-217678,43,N,Y,gnome,knn
EVOLUTION-217766,42,N,Y,gnome,knn
EVOLUTION-217994,872,Y,Y,gnome,knn
EVOLUTION-218058,282,N,N,gnome,knn
EVOLUTION-218273,1744,Y,N,gnome,knn
EVOLUTION-218296,31,N,Y,gnome,knn
EVOLUTION-218348,207,N,Y,gnome,knn
EVOLUTION-218373,210,N,Y,gnome,knn
EVOLUTION-218740,42,N,N,gnome,knn
EVOLUTION-219073,126,N,Y,gnome,knn
EVOLUTION-219118,1023,Y,Y,gnome,knn
EVOLUTION-219624,1,N,N,gnome,knn
EVOLUTION-219847,251,N,N,gnome,knn
EVOLUTION-221257,2,N,N,gnome,knn
EVOLUTION-221318,743,Y,N,gnome,knn
EVOLUTION-221471,0,N,N,gnome,knn
EVOLUTION-221653,720,Y,Y,gnome,knn
EVOLUTION-221888,0,N,N,gnome,knn
EVOLUTION-223037,63,N,Y,gnome,knn
EVOLUTION-223246,476,Y,Y,gnome,knn
