bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
CAMINO_GRAVEYARD-325873,679,Y,N,mozilla,rf
CAMINO_GRAVEYARD-364024,245,N,N,mozilla,rf
CAMINO_GRAVEYARD-364252,541,Y,N,mozilla,rf
CAMINO_GRAVEYARD-482182,16,N,N,mozilla,rf
CAMINO_GRAVEYARD-491101,13,N,N,mozilla,rf
CORE_GRAVEYARD-179361,11,N,N,mozilla,rf
CORE_GRAVEYARD-329522,28,N,N,mozilla,rf
CORE_GRAVEYARD-338759,1,N,N,mozilla,rf
CORE_GRAVEYARD-37482,12,N,N,mozilla,rf
CORE_GRAVEYARD-397834,5,N,N,mozilla,rf
CORE_GRAVEYARD-523070,7,N,N,mozilla,rf
CORE_GRAVEYARD-88081,91,N,N,mozilla,rf
CORE-102240,22,N,N,mozilla,rf
CORE-10227,203,N,N,mozilla,rf
CORE-138489,81,N,N,mozilla,rf
CORE-14043,0,N,N,mozilla,rf
CORE-156764,210,N,N,mozilla,rf
CORE-16130,107,N,N,mozilla,rf
CORE-186216,2,N,N,mozilla,rf
CORE-186957,57,N,N,mozilla,rf
CORE-201040,451,Y,N,mozilla,rf
CORE-203422,258,N,N,mozilla,rf
CORE-208111,1,N,N,mozilla,rf
CORE-211852,18,N,N,mozilla,rf
CORE-214700,40,N,N,mozilla,rf
CORE-215250,0,N,N,mozilla,rf
CORE-241981,2,N,N,mozilla,rf
CORE-246061,8,N,N,mozilla,rf
CORE-246138,131,N,N,mozilla,rf
CORE-267269,10,N,Y,mozilla,rf
CORE-267426,653,Y,N,mozilla,rf
CORE-268480,1,N,N,mozilla,rf
CORE-285188,0,N,N,mozilla,rf
CORE-292114,2,N,N,mozilla,rf
CORE-293504,50,N,N,mozilla,rf
CORE-294784,1,N,N,mozilla,rf
CORE-29548,0,N,N,mozilla,rf
CORE-298967,1,N,N,mozilla,rf
CORE-299221,0,N,N,mozilla,rf
CORE-310875,766,Y,N,mozilla,rf
CORE-312003,2,N,N,mozilla,rf
CORE-320851,22,N,N,mozilla,rf
CORE-321707,445,Y,N,mozilla,rf
CORE-326657,15,N,N,mozilla,rf
CORE-330302,13,N,N,mozilla,rf
CORE-336559,1447,Y,N,mozilla,rf
CORE-337334,16,N,N,mozilla,rf
CORE-340107,24,N,N,mozilla,rf
CORE-354785,3,N,N,mozilla,rf
CORE-363378,5,N,N,mozilla,rf
CORE-364379,0,N,N,mozilla,rf
CORE-36510,523,Y,N,mozilla,rf
CORE-368840,373,Y,N,mozilla,rf
CORE-370769,3,N,N,mozilla,rf
CORE-375824,0,N,N,mozilla,rf
CORE-377060,138,N,N,mozilla,rf
CORE-384116,397,Y,Y,mozilla,rf
CORE-387182,4,N,N,mozilla,rf
CORE-390483,920,Y,N,mozilla,rf
CORE-392335,55,N,N,mozilla,rf
CORE-395397,12,N,Y,mozilla,rf
CORE-397644,1,N,N,mozilla,rf
CORE-399407,33,N,N,mozilla,rf
CORE-402853,6,N,N,mozilla,rf
CORE-418797,1629,Y,N,mozilla,rf
CORE-420223,1,N,N,mozilla,rf
CORE-421866,500,Y,Y,mozilla,rf
CORE-437170,2,N,N,mozilla,rf
CORE-439965,133,N,Y,mozilla,rf
CORE-443985,6,N,Y,mozilla,rf
CORE-449822,27,N,N,mozilla,rf
CORE-462516,4,N,N,mozilla,rf
CORE-462929,50,N,N,mozilla,rf
CORE-463305,325,N,N,mozilla,rf
CORE-463958,24,N,N,mozilla,rf
CORE-474704,10,N,N,mozilla,rf
CORE-481697,3,N,N,mozilla,rf
CORE-487566,2,N,N,mozilla,rf
CORE-491047,189,N,N,mozilla,rf
CORE-496000,22,N,N,mozilla,rf
CORE-500912,7,N,N,mozilla,rf
CORE-501265,1227,Y,N,mozilla,rf
CORE-501953,295,N,N,mozilla,rf
CORE-505711,176,N,N,mozilla,rf
CORE-508850,25,N,N,mozilla,rf
CORE-50998,748,Y,N,mozilla,rf
CORE-515582,4,N,N,mozilla,rf
CORE-517332,12,N,N,mozilla,rf
CORE-518925,4,N,N,mozilla,rf
CORE-519949,286,N,N,mozilla,rf
CORE-520822,35,N,N,mozilla,rf
CORE-52420,2487,Y,Y,mozilla,rf
CORE-525588,15,N,N,mozilla,rf
CORE-54003,65,N,N,mozilla,rf
CORE-56353,6,N,Y,mozilla,rf
CORE-615189,12,N,N,mozilla,rf
CORE-69996,1749,Y,N,mozilla,rf
CORE-75504,23,N,Y,mozilla,rf
CORE-805917,18,N,N,mozilla,rf
CORE-99691,132,N,N,mozilla,rf
DEVTOOLS-938111,8,N,N,mozilla,rf
DIRECTORY-360035,223,N,Y,mozilla,rf
FIREFOX_FOR_ANDROID_GRAVEYARD-500012,7,N,N,mozilla,rf
FIREFOX_GRAVEYARD-347097,14,N,N,mozilla,rf
FIREFOX-283777,46,N,N,mozilla,rf
FIREFOX-304793,18,N,N,mozilla,rf
FIREFOX-325363,1,N,Y,mozilla,rf
FIREFOX-337231,605,Y,N,mozilla,rf
FIREFOX-357626,100,N,N,mozilla,rf
FIREFOX-359682,0,N,N,mozilla,rf
FIREFOX-388334,0,N,N,mozilla,rf
FIREFOX-411010,19,N,N,mozilla,rf
FIREFOX-427606,442,Y,N,mozilla,rf
FIREFOX-526663,191,N,N,mozilla,rf
FIREFOX-871594,0,N,N,mozilla,rf
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-526553,3,N,N,mozilla,rf
INFRASTRUCTURE_&_OPERATIONS_GRAVEYARD-527939,0,N,N,mozilla,rf
INFRASTRUCTURE_&_OPERATIONS-448601,0,N,N,mozilla,rf
INFRASTRUCTURE_&_OPERATIONS-502969,0,N,N,mozilla,rf
INSTANTBIRD-955454,0,N,N,mozilla,rf
JSS-215190,1,N,N,mozilla,rf
MAILNEWS_CORE-330531,7,N,N,mozilla,rf
MAILNEWS_CORE-387579,213,N,N,mozilla,rf
MAILNEWS_CORE-420616,76,N,N,mozilla,rf
MAILNEWS_CORE-464446,3,N,N,mozilla,rf
MAILNEWS_CORE-500669,57,N,N,mozilla,rf
MARKETING-452063,541,Y,N,mozilla,rf
MINIMO_GRAVEYARD-309683,1,N,Y,mozilla,rf
MOZILLA_LABS-392899,2,N,N,mozilla,rf
MOZILLA_LOCALIZATIONS-246681,864,Y,N,mozilla,rf
MOZILLA_LOCALIZATIONS-390775,256,N,N,mozilla,rf
MOZILLA_LOCALIZATIONS-395685,169,N,N,mozilla,rf
MOZILLA_LOCALIZATIONS-402568,753,Y,N,mozilla,rf
MOZILLA_LOCALIZATIONS-428189,53,N,N,mozilla,rf
MOZILLA_LOCALIZATIONS-429474,0,N,N,mozilla,rf
MOZILLA_LOCALIZATIONS-453618,0,N,N,mozilla,rf
MOZILLA_LOCALIZATIONS-464468,107,N,N,mozilla,rf
MOZILLA_LOCALIZATIONS-483090,7,N,N,mozilla,rf
MOZILLA.ORG_GRAVEYARD-114316,967,Y,N,mozilla,rf
MOZILLA.ORG_GRAVEYARD-408765,1,N,N,mozilla,rf
MOZILLA.ORG_GRAVEYARD-468682,1,N,N,mozilla,rf
MOZILLA.ORG_GRAVEYARD-477563,2,N,N,mozilla,rf
MOZILLA.ORG_GRAVEYARD-489435,1,N,N,mozilla,rf
MOZILLA.ORG_GRAVEYARD-505802,0,N,N,mozilla,rf
MOZILLA.ORG-347532,212,N,N,mozilla,rf
MOZILLA.ORG-374042,5,N,N,mozilla,rf
MOZILLA.ORG-776466,4,N,N,mozilla,rf
NSPR-132208,8,N,N,mozilla,rf
NSS-111293,51,N,N,mozilla,rf
NSS-127365,12,N,N,mozilla,rf
NSS-297734,72,N,N,mozilla,rf
NSS-385642,2,N,N,mozilla,rf
NSS-425469,14,N,N,mozilla,rf
NSS-53127,10,N,N,mozilla,rf
OTHER_APPLICATIONS-123664,697,Y,N,mozilla,rf
OTHER_APPLICATIONS-250864,6,N,N,mozilla,rf
PENELOPE_GRAVEYARD-395922,502,Y,N,mozilla,rf
RELEASE_ENGINEERING-346013,182,N,N,mozilla,rf
RELEASE_ENGINEERING-372757,23,N,N,mozilla,rf
RELEASE_ENGINEERING-396986,4,N,N,mozilla,rf
RELEASE_ENGINEERING-437513,4,N,N,mozilla,rf
RELEASE_ENGINEERING-505701,14,N,N,mozilla,rf
RELEASE_ENGINEERING-511749,393,Y,N,mozilla,rf
RELEASE_ENGINEERING-668617,0,N,N,mozilla,rf
RHINO_GRAVEYARD-510443,16,N,N,mozilla,rf
SEAMONKEY-103372,4,N,N,mozilla,rf
SEAMONKEY-136686,160,N,N,mozilla,rf
SEAMONKEY-158438,2852,Y,N,mozilla,rf
SEAMONKEY-205711,1,N,N,mozilla,rf
SEAMONKEY-209437,10,N,N,mozilla,rf
SEAMONKEY-239404,4,N,N,mozilla,rf
SEAMONKEY-263737,29,N,N,mozilla,rf
SEAMONKEY-265683,5,N,N,mozilla,rf
SEAMONKEY-290905,8,N,N,mozilla,rf
SEAMONKEY-35186,8,N,N,mozilla,rf
SEAMONKEY-362265,7,N,N,mozilla,rf
SEAMONKEY-55358,839,Y,N,mozilla,rf
SEAMONKEY-80625,277,N,N,mozilla,rf
SEAMONKEY-89921,64,N,N,mozilla,rf
SKYWRITER_GRAVEYARD-487459,0,N,N,mozilla,rf
SKYWRITER_GRAVEYARD-511289,8,N,N,mozilla,rf
SOCORRO-458798,48,N,N,mozilla,rf
SUPPORT.MOZILLA.ORG-437543,871,Y,N,mozilla,rf
TECH_EVANGELISM_GRAVEYARD-153201,2991,Y,Y,mozilla,rf
TECH_EVANGELISM_GRAVEYARD-190100,44,N,Y,mozilla,rf
TECH_EVANGELISM_GRAVEYARD-280555,1490,Y,N,mozilla,rf
TESTING-789380,2,N,N,mozilla,rf
TESTOPIA-360100,29,N,Y,mozilla,rf
THUNDERBIRD-234793,0,N,N,mozilla,rf
THUNDERBIRD-271841,1683,Y,N,mozilla,rf
THUNDERBIRD-374993,0,N,N,mozilla,rf
THUNDERBIRD-431573,385,Y,N,mozilla,rf
THUNDERBIRD-492438,86,N,N,mozilla,rf
THUNDERBIRD-569988,14,N,N,mozilla,rf
TOOLKIT-244653,5,N,N,mozilla,rf
TOOLKIT-257218,5,N,N,mozilla,rf
TOOLKIT-302066,0,N,N,mozilla,rf
TOOLKIT-407453,28,N,N,mozilla,rf
TOOLKIT-470429,19,N,N,mozilla,rf
TOOLKIT-56644,46,N,N,mozilla,rf
TOOLKIT-676419,5,N,N,mozilla,rf
WEBSITES_GRAVEYARD-500120,103,N,N,mozilla,rf
WEBSITES_GRAVEYARD-511869,286,N,N,mozilla,rf
WEBSITES-457713,0,N,N,mozilla,rf
WEBTOOLS_GRAVEYARD-115690,2462,Y,N,mozilla,rf
WEBTOOLS_GRAVEYARD-157894,2105,Y,N,mozilla,rf
WEBTOOLS_GRAVEYARD-166172,821,Y,N,mozilla,rf
WEBTOOLS_GRAVEYARD-318880,369,Y,N,mozilla,rf
WEBTOOLS_GRAVEYARD-386674,17,N,N,mozilla,rf
WEBTOOLS_GRAVEYARD-387680,1,N,N,mozilla,rf
WWW.MOZILLA.ORG-294036,0,N,N,mozilla,rf
WWW.MOZILLA.ORG-410269,1198,Y,N,mozilla,rf
WWW.MOZILLA.ORG-460423,208,N,N,mozilla,rf
