tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,classifier,balancing,resampling,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed,row
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
872,0,70,0,Fold05,0.9256900212314225,0,0.9256900212314225,0.46284501061571126,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
361,511,27,43,Fold05,0.4288747346072187,0.0776173285198556,0.9304123711340206,0.5040148498269381,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold06,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold06,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold06,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold06,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold06,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold06,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold06,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold06,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
348,525,24,45,Fold06,0.4171974522292994,0.07894736842105263,0.9354838709677419,0.5072156196943972,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold07,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold07,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold07,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold07,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold07,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
0,0,0,0,Fold07,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold07,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold07,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold07,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold07,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold07,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
871,2,69,0,Fold07,0.9246284501061571,0,0.926595744680851,0.4632978723404255,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
374,499,22,47,Fold07,0.4469214437367304,0.08608058608058608,0.9444444444444444,0.5152625152625152,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold07,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold07,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold07,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
873,0,69,0,Fold07,0.9267515923566879,0,0.9267515923566879,0.46337579617834396,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,3581,2
